Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.499204793028323,0.587177774665382,0.88919480040356,0.554391935935334,0.630264788153074,0.502789836854251,0.580259555423687
0.498850762527233,0.587150450075118,0.88919480040356,0.554218276942873,0.630129595635388,0.502673466650346,0.580473131203176
0.455077910249517,0.506868001618189,0.88919480040356,0.553975956966794,0.629868874617479,0.501878216849642,0.579438006179717
0.495,0.584727745584466,0.88919480040356,0.553728357785952,0.629605171784861,0.50104800916388,0.578397429993124
0.473622004357299,0.544780353960194,0.88919480040356,0.553510618576412,0.629401755334878,0.500530290309381,0.577975405004688
0.514618736383442,0.622667247408754,0.888983797376862,0.55332433107546,0.629258478748613,0.500332014930086,0.578153217730055
0.516023965141612,0.623644031078979,0.88919480040356,0.553205128336878,0.629239336166212,0.500795673801933,0.579545258860011
0.452624346920695,0.505037717193528,0.88919480040356,0.552989071583764,0.629035771226304,0.500286167214545,0.579074947970526
0.471171023965142,0.543179436680175,0.88919480040356,0.552703348132608,0.62870664943617,0.499098712323339,0.57737469614697
0.491492374727669,0.582356487267861,0.88919480040356,0.552479478953866,0.628499821654262,0.498549132723211,0.576922872132637
0.491812047572533,0.582356487267861,0.88919480040356,0.552288683999287,0.628355085326194,0.498335793125543,0.577090947882744
0.552147600498447,0.694965534219596,0.889041141852583,0.552193615163074,0.628387411594378,0.499067164069538,0.578995468950575
0.53211778377255,0.652615143526303,0.888997561695628,0.552162057386087,0.628529825511041,0.500399292082531,0.581927719114052
0.518828976034858,0.626017876756429,0.88919480040356,0.55207834386102,0.628563659761344,0.501174898380349,0.583702902644653
0.4781994306498,0.550062988511984,0.88919480040356,0.551910330926586,0.628436551844808,0.501092596210764,0.583837073650229
0.459290304747335,0.518258484593496,0.88919480040356,0.551649468465521,0.628140839896104,0.500091997419968,0.582300456239452
0.450185017997436,0.504801853324748,0.88919480040356,0.551345488285248,0.627775070916695,0.498689070664555,0.580111348467934
0.469417211328976,0.543050663434711,0.88919480040356,0.55105834396268,0.627449331652275,0.497486165745379,0.578373398516307
0.531757419096392,0.659913652913919,0.88919480040356,0.550900033093467,0.627367881245851,0.497582092308071,0.579088212137977
0.514228973018549,0.623620737542451,0.88919480040356,0.550812498606106,0.62741304711564,0.498368123378997,0.581027034972624
0.530392156862745,0.652591245944274,0.88919480040356,0.550723097498092,0.627446587334661,0.499108724935185,0.582792634529426
0.480659132274041,0.558491569532062,0.88919480040356,0.550581328086278,0.627377878055137,0.4993072168331,0.583496312840445
0.51041394335512,0.615837215467939,0.88919480040356,0.550408670844898,0.62725174169513,0.499190579992124,0.583609776018254
0.495728404291708,0.587771322301489,0.88919480040356,0.550260188824906,0.627171921417246,0.499310616782148,0.584172578675463
0.495372515319041,0.587743185749094,0.889405615202759,0.550088582559489,0.627048290684742,0.499194305415099,0.584283461942555
0.495348583877996,0.587743185749094,0.889405615202759,0.549916918880682,0.626925003613307,0.499075717445844,0.584390480135687
0.479226579520697,0.55841223850825,0.88919480040356,0.549720471432452,0.626756102528252,0.498711079960735,0.584040547002543
0.450170969029256,0.506403369743854,0.88919480040356,0.549453786581511,0.626460163224084,0.49765899149868,0.582443412908004
0.446290849673203,0.502817230365236,0.88919480040356,0.549136284004775,0.626077960637181,0.496130053254702,0.5800358336996
0.509014161220044,0.621713441654357,0.88919480040356,0.548912063112146,0.625877801608887,0.495558494977073,0.579486146308303
0.549389978213508,0.695378050474062,0.88919480040356,0.5488502394033,0.625980270110327,0.496599177638606,0.581931663924378
0.52968954248366,0.653231876695018,0.89299210197413,0.548821035520034,0.626131848638007,0.497927440769029,0.584789008665198
0.631995631847028,0.844582103640035,0.88919480040356,0.548921476501724,0.626516953516088,0.500492220400822,0.589865601718007
0.694775775779556,0.954456890668803,0.888983797376862,0.549280512799742,0.627373271904108,0.505530936565069,0.599443996479858
0.698994596494947,0.951130366244604,0.89299210197413,0.549743499679835,0.628394007577258,0.51145001773528,0.610374013230524
