Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.530392156862745,0.611041913251767,0.444635655558734,0.559567067222754,0.613011915645469,0.531911171559232,0.611558475910601
0.523048226828078,0.603347920283204,0.444635655558734,0.559464037474387,0.612993669650263,0.531750601149389,0.611423499756077
0.521279956427015,0.602615172858491,0.444637758303495,0.559347039921635,0.61296226494252,0.531454065649782,0.611162368340128
0.506590657419225,0.586205497517453,0.444635655558734,0.55920459838435,0.612904073695031,0.530912165194807,0.610644184687477
0.50270697167756,0.584856026164356,0.444635655558734,0.55903347499389,0.612818212699125,0.530099771926169,0.609867361655728
0.515859945747746,0.600750640576927,0.444635655558734,0.558877425701535,0.612755432664278,0.529455869593972,0.609339527187792
0.517423747276688,0.600630297009478,0.444848748258332,0.558744946704795,0.612717588876173,0.529059498763915,0.609071989472806
0.517075163398693,0.600450552055913,0.444635655558734,0.558614789117968,0.612679393152417,0.528694183617688,0.60880808613383
0.516372549019608,0.600244414436551,0.4448487686157,0.558483391162246,0.612640712043182,0.528323910473906,0.608546377834419
0.523368374015289,0.607913480882094,0.4448487686157,0.558362275215011,0.612613856629389,0.528062423464063,0.608408188680596
0.517413847239841,0.600548841675777,0.444635655558734,0.558243172271802,0.612587562895733,0.527825129944516,0.608278982434611
0.515669934640523,0.599753815854259,0.444876734449325,0.558112369190145,0.612548554556024,0.527476110219692,0.608027573114456
0.514972766884532,0.599444826820565,0.444635655558734,0.557978147964828,0.612507937108405,0.527100132116294,0.607766865518451
0.514618736383442,0.599265284657253,0.444635655558734,0.557842699116901,0.612466680884115,0.526719525848146,0.607506666515895
0.513935005900411,0.598956963019612,0.444635655558734,0.557706047571142,0.612424788933483,0.526334642401116,0.607246970696822
0.513567538126362,0.598749899395513,0.444635655558734,0.557568176025881,0.612382220087727,0.525945406254617,0.606987336841533
0.513218954248366,0.598466185707127,0.444635655558734,0.557429613929697,0.612339015063528,0.52555713552394,0.606728143627043
0.512870370370371,0.598259830393009,0.448684043201976,0.557290393064875,0.612295176967234,0.525170092410119,0.606469388378123
0.519539636765373,0.606023926991843,0.4448487686157,0.557161521831529,0.612263329439749,0.524892779057142,0.606335527326426
0.52057734204793,0.606532717241728,0.444636026100813,0.557045141930839,0.612244556457803,0.524743241992219,0.606333757821542
