Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.437100621426695,0.621813305314245,0.634642756754857,0.450507653138628,0.620881988289329,0.432204060649166,0.627981845646416
0.413740104138027,0.607488887505081,0.630500647502598,0.450428962633583,0.62086244404912,0.431994223353168,0.627569491141782
0.393254886626287,0.592584167590436,0.630500647502598,0.450281754194245,0.620797120059791,0.431112745955499,0.626717825465509
0.387778934946288,0.597257446623533,0.630755854011517,0.450094291712448,0.620715954652684,0.42985701192254,0.625734261562144
0.392948776910944,0.603694968627799,0.630500647502598,0.44990693715595,0.620652469282485,0.42863538660448,0.62495296471723
0.394092563593088,0.603574194294764,0.630500647502598,0.449730072147521,0.620599089815494,0.427549197733191,0.624293532061871
0.416929833444507,0.631690743886618,0.630500647502598,0.449591372214248,0.620589784510705,0.426867505497609,0.624087488179938
0.447636449831837,0.653105906990873,0.634642756754857,0.449537082038381,0.620658190666793,0.427035025110975,0.624653889669697
0.465143016363539,0.659720700743176,0.630500647502598,0.449558576530815,0.62077034259216,0.427943042046526,0.625636290379232
0.470816997510408,0.660529422457426,0.634642756754857,0.449616358445153,0.620893785286477,0.429181488778309,0.626703117150912
0.457013727507088,0.641707041288911,0.630282611041676,0.449661209676013,0.620988589345937,0.430255897203656,0.627458339708781
0.439577707014892,0.628128976517922,0.634424720293936,0.449656926579423,0.621032281312842,0.430813915431389,0.627689086543851
0.438512520863159,0.634301216845256,0.630500647502598,0.449623640844524,0.621064221425655,0.43106852766082,0.627798155144413
0.44068082788671,0.634858412554129,0.630500647502598,0.449592189577992,0.62110661535683,0.431332325265238,0.62800792939017
0.435129928546357,0.628627575868708,0.630500647502598,0.449555531928826,0.62113997814779,0.431535646769944,0.628123464592039
0.426440416955257,0.621815071221472,0.630500647502598,0.449496655540717,0.621152779973975,0.431512432670203,0.628033693873789
0.410550145920171,0.608104845723734,0.630500647502598,0.449399414517449,0.62113335514791,0.431109778561803,0.627629289470906
0.390112743486752,0.592529856099339,0.630500647502598,0.449245504578535,0.621068062250067,0.430157725201093,0.62678446066982
0.402311976204521,0.618818371289595,0.630500647502598,0.449079157201679,0.621019776541675,0.429107707376348,0.626131463113937
0.447783970744451,0.660680190315938,0.630718683963519,0.449003779352677,0.621078524781466,0.428982129321258,0.626552697387237
0.486701557725196,0.68488513850566,0.630500647502598,0.449060988995947,0.621240703510321,0.43016562957894,0.627982709670321
0.508335841382696,0.695139240735428,0.630500647502598,0.449212984754079,0.62145641684157,0.432249033993194,0.629901441695308
0.50073148280262,0.67895776954481,0.630500647502598,0.449386507361639,0.621662157456915,0.434484984237496,0.631669147967446
0.494413649466698,0.674068154550759,0.630500647502598,0.449537651038265,0.621834206229585,0.436436446088574,0.633056282959832
0.463586629049796,0.633126486670439,0.630500647502598,0.449630065087172,0.621933836579335,0.437753051052082,0.63369167030789
0.430329742853367,0.613883684362642,0.630500647502598,0.449621684288943,0.621938765065858,0.438037789649604,0.633376572930319
0.396181793193285,0.586583269037561,0.630500647502598,0.449507616477044,0.621870682778795,0.437271217713543,0.632351371361723
0.361797435377399,0.562815831839138,0.630500647502598,0.4492864249044,0.621722722589602,0.435468417189422,0.630568051637083
0.359036009871293,0.579675930710854,0.630500647502598,0.449007670138286,0.621564393488302,0.433146874432542,0.628733063690113
0.37752388065369,0.599749646991606,0.630500647502598,0.448754454053509,0.621464485573983,0.431140372774605,0.627526065807539
0.402576754685972,0.62007547295166,0.630500647502598,0.448570318657669,0.621428251016684,0.429869351242565,0.626981234579762
0.407772569058212,0.614317482202422,0.630500647502598,0.448434200882463,0.621414977347647,0.429105480718739,0.626678566773537
0.387036328824725,0.592045652988908,0.630500647502598,0.448274137484002,0.621357785191711,0.428124885928246,0.62595174390077
0.379659816971248,0.596978868345542,0.630718683963519,0.448070485964035,0.62127357968952,0.42673982345139,0.624979239482264
0.379356196720184,0.596608645024426,0.630500647502598,0.447855428218364,0.621196794607979,0.425278821373147,0.624107389701704
0.376580536080331,0.595612773944635,0.630500647502598,0.447636215696304,0.621118107883348,0.423815386807099,0.623241380072587
