Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.621149237472767,0.654369452966203,0.601708358292067,0.613507972282886,0.643040408992339,0.620619761961308,0.653648107299642
0.621149237472767,0.654395333863576,0.601506466242025,0.613531940396159,0.643075985033823,0.62063614000641,0.653670820665706
0.613436819172113,0.643544294208991,0.601724502702947,0.613543737680929,0.643094472019634,0.620532728927416,0.653525406388868
0.582249455337691,0.599264288149074,0.601506466242025,0.613494490107377,0.643026437119865,0.619830881254166,0.652531817332813
0.592412854030501,0.615682561325102,0.601506470329521,0.613412424406024,0.642914919117698,0.618825580770859,0.651138044872731
0.60151772063816,0.629574606420988,0.601724502702947,0.61336083519474,0.64285128761572,0.618149385433965,0.650256173609597
0.588186507151429,0.610991490865937,0.601724502702947,0.613302779477834,0.64278049853896,0.617428740652921,0.649329027439622
0.615539215686275,0.651379578078249,0.601724502702947,0.613266896251031,0.64274412898428,0.616947247804562,0.64876780234101
0.605729847494554,0.637075016727897,0.601722459874097,0.613258639396597,0.642748781191445,0.616751979187536,0.648627352796035
0.623708652397189,0.663596624120996,0.601506466242025,0.613263220847211,0.642772579215885,0.616689101621945,0.648680200112423
0.606078431372549,0.637075016727897,0.601506466242025,0.613268334623311,0.64279630259382,0.616633560321694,0.64873141272482
0.624035947712418,0.663596624120996,0.601506466242025,0.613273945667591,0.642819951559391,0.616584799102033,0.648781041198844
0.578369787257193,0.59663516772084,0.601724502702947,0.613236082700919,0.642780103152483,0.616108996228564,0.648203680046944
0.561928104575164,0.575370037309224,0.601724502702947,0.613100932650578,0.642602010973657,0.614687333166499,0.646279640065553
0.555261370822419,0.568077491194182,0.601506466242025,0.612929964803992,0.642379689433463,0.612952244312379,0.643973434263252
0.544754901960784,0.555677696995972,0.601724502702947,0.612732599907829,0.642127181073673,0.611005220481956,0.641433997889205
0.594166666666667,0.628648945730535,0.601942344662119,0.612596870581346,0.641970461025441,0.609720143770045,0.639909928607648
0.627886717125487,0.677206188193439,0.601942344662119,0.612591945451848,0.64200482983083,0.609760558678144,0.640312597783985
0.653469489571155,0.711642300748652,0.601724502702947,0.612680042409243,0.642169252140041,0.610716918188819,0.641986410775912
0.678001089324619,0.744504943518992,0.601942344662119,0.612846459113698,0.642438705642769,0.612418778513653,0.644649310569796
0.64400871459695,0.691743678117386,0.601935380024827,0.612997516168327,0.64267610627119,0.613921672800414,0.646922082099166
0.625087145969499,0.663519297049578,0.601724502702947,0.613065112666258,0.642785749703002,0.614559696217983,0.647872003327239
0.595537125551062,0.620577265901884,0.601724502702947,0.613056477491233,0.64278343650989,0.614428308202401,0.647691860568827
0.632096949891068,0.67509072185965,0.601724502702947,0.613058863116295,0.642799278432419,0.61440940002762,0.647696257119268
0.62473311546841,0.66354517794695,0.601724502702947,0.613107030324525,0.642882458705041,0.614842630419385,0.64836507192172
0.671348988039791,0.730716249471648,0.601942344662119,0.613216606757473,0.643052617479605,0.615869543336356,0.649873519174412
0.650335651504998,0.697337108156901,0.601930003859591,0.613365992815397,0.643275239558445,0.617260667467489,0.651857942097252
0.647510893246187,0.69205298640306,0.601724502702947,0.613477524202283,0.643436526432456,0.618240073615669,0.653183004400495
