Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.455085095503447,0.558582994305925,0.281254604044632,0.544993597950597,0.623162195686662,0.545666751766763,0.62971515459494
0.382513722795201,0.533746573675057,0.281156288527429,0.544597768655779,0.622920680356487,0.541742417185846,0.627130725837729
0.437311845176427,0.580895058144856,0.281026720775798,0.544175306551851,0.622714915349946,0.537664586140574,0.624971325018194
0.491698225568054,0.595509334903982,0.281254604044632,0.543925407348421,0.622606660403465,0.535401572278368,0.623833960906348
0.451763340886268,0.592632596105846,0.281254604044632,0.543698956769143,0.622517153397666,0.533432070323705,0.622913314586533
0.515373254682653,0.621820057693343,0.281384813792087,0.543510346845271,0.622469191148949,0.531889655050605,0.622428075540926
0.502058210850506,0.612737506697442,0.281254604044632,0.543401207686922,0.622452910558413,0.531172825780609,0.622268794598122
0.506803767681787,0.625934589922139,0.281254604044632,0.543278971043358,0.622443133995818,0.530345631708236,0.622178077180709
0.547179872972955,0.640026569410727,0.281254604044632,0.543227883656183,0.62247618646621,0.530241889659981,0.622512226483363
0.534596949891068,0.633680305135943,0.285583776295382,0.543220545508131,0.622521283131139,0.530571214076292,0.622955837173665
0.53827119804905,0.640582050674235,0.283791874365173,0.543199258598894,0.622567109522994,0.530752567475437,0.623394317074646
0.560531158424015,0.650709753750751,0.281254604044632,0.543218711962793,0.622639500037345,0.531329417172026,0.624082616074492
0.56265014270121,0.641740787978228,0.281254604044632,0.543276338637757,0.622713480773883,0.532265475279698,0.624767545577332
0.5248248717255,0.628303684756585,0.281254604044632,0.543277785170548,0.622752089255723,0.532620334857441,0.625084749649348
0.549122902872115,0.648355454313319,0.281254604044632,0.543258011934768,0.62280095064223,0.532755001478835,0.625494446137213
0.574616090102227,0.653990724113517,0.281161161496456,0.543316389985896,0.622889944626104,0.533655588006541,0.626288752890519
0.55562091503268,0.64491798715379,0.281254604044632,0.543384775978395,0.622973268368474,0.534628817216521,0.627005324815627
0.557209963426762,0.646119043728561,0.281254604044632,0.543425648845004,0.623043985327275,0.535302733706012,0.627577985617658
0.562427301032982,0.646548212397432,0.281254604044632,0.543477068194143,0.623117037208254,0.53606107376717,0.628158146080683
0.549662309368192,0.640090456892525,0.281482487313467,0.543516489014737,0.623180405111516,0.536679222194511,0.628627120801388
0.549662309368192,0.640116337789898,0.281254604044632,0.543535766413797,0.623233486922525,0.537080822613591,0.628982111675763
0.549662309368192,0.640105317636711,0.281254604044632,0.543554983346053,0.62328642554012,0.537470000494453,0.629326351606121
0.549809272444206,0.640116337789898,0.281254604044632,0.543574370488371,0.623339198106838,0.537849413072048,0.629659943306328
0.551945018312562,0.644501329436438,0.281254604044632,0.543597276869896,0.623398699558662,0.538252394480391,0.630051206153151
0.562699966574469,0.643814406500955,0.281254604044632,0.543640328316665,0.623463814181378,0.538842281864758,0.63048756163788
0.543006535947712,0.635007058863712,0.281254604044632,0.543669226198785,0.623513834372995,0.539275677335805,0.630763578365106
0.540445007120537,0.632673344725184,0.281254604044632,0.543663130226405,0.623546224760962,0.539351465077477,0.630858746274098
0.532622602674204,0.63692871065398,0.281254604044632,0.543640767898597,0.623581527343029,0.539264307570637,0.630980691220428
0.571875414489204,0.654373756483284,0.281254604044632,0.543667769093117,0.623650752687992,0.539665957909875,0.631434488986426
0.564729238972951,0.646284534385846,0.281254604044632,0.543745039525858,0.623734433953256,0.540551754759706,0.632018949511603
0.551764705882353,0.640322438106781,0.281288427396964,0.543790527277145,0.623795815576633,0.541099113545494,0.632368009378579
0.553865005120393,0.642766313524091,0.281026720775798,0.54381883360021,0.623851486920536,0.54146151170368,0.632651858093247
0.567329956603006,0.650675374397983,0.281254604044632,0.543871462648953,0.623923220504755,0.542053436654238,0.633087048163602
0.567181293477478,0.649763374246254,0.281254604044632,0.543944811006728,0.624005702813337,0.542833005433385,0.633616995261163
0.56345455271498,0.653027313146743,0.277022970004294,0.544011851367039,0.624091615027989,0.543528522010882,0.634166925496297
0.586684073640185,0.662900680478228,0.277153518348417,0.544109268318835,0.624197861449658,0.544504160145419,0.63490303037533
0.587587145969499,0.662912098592468,0.276925635079583,0.544244227674498,0.624319277257479,0.545822860992158,0.635769246601399
0.588289760348584,0.662926561375601,0.27959105726045,0.544381281960638,0.624440352814094,0.547125605034292,0.636609068803828
0.588992374727669,0.662915732310292,0.277153518348417,0.544520110221117,0.624561054295748,0.54840978551593,0.637422969336576
0.589486811291456,0.662900680478228,0.277153518348417,0.544660380399205,0.624681336587014,0.549672756917188,0.638211293542199
0.590043572984749,0.662911293014134,0.281254604044632,0.544801859226345,0.624801234630346,0.550912919489562,0.638975164184605
0.590740740740741,0.66291531898825,0.277153518348417,0.544944860861646,0.624920779551377,0.552134114268733,0.639715632738573
0.59109477124183,0.662912037031068,0.276925635079583,0.545089062578324,0.625039950666526,0.553333792477843,0.640433208194863
0.591642022919571,0.66291181112104,0.277153518348417,0.545234225493627,0.625158742479925,0.554510301034222,0.641128532935236
0.591937094800452,0.662915949966642,0.277153518348417,0.545380254125781,0.625277167819614,0.555663444763872,0.641802410004101
0.592494553376906,0.662911886906393,0.277153518348417,0.545527161767146,0.625395221817167,0.5567941042641,0.64245544348685
0.592848583877996,0.662900680478228,0.277153518348417,0.545675038127376,0.625512881570845,0.557903886901397,0.643088040794962
0.593314609039701,0.662847117779712,0.277153518348417,0.545823736769781,0.62563007068529,0.558992024315215,0.643700068496271
0.591204773056113,0.661011559453945,0.277153518348417,0.545969390949349,0.62574392944348,0.560021079171193,0.644263946903772
0.590664488017429,0.660452095090204,0.277053237587324,0.546110431984965,0.625853674868814,0.560977315158643,0.644773340976907
0.590664488017429,0.660477975987577,0.276925635079583,0.546250183274213,0.625962239222029,0.56189561609138,0.645258725618315
