Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.923910675,0.579675921,0.865355223,0.923910675,0.579675921,0.923910675,0.579675921
0.868575333,0.575079956,0.865355223,0.923823891,0.579668713,0.923054843,0.579604838
0.865723727,0.57480405,0.865545945,0.923646122,0.579653887,0.921325547,0.579460605
0.869519387,0.606585296,0.865355223,0.923470392,0.579688518,0.919664344,0.579808103
0.884662309,0.606996679,0.865355223,0.923324915,0.579773529,0.918347436,0.580642754
0.883959695,0.606842026,0.865357441,0.923202541,0.579858677,0.917294601,0.581455557
0.877331536,0.597934685,0.865355223,0.923069054,0.579929345,0.916160953,0.582103062
0.872382992,0.592755011,0.865355223,0.92291783,0.579977698,0.914883323,0.582512665
0.875201525,0.59820986,0.865560032,0.922763739,0.580026331,0.913612271,0.582913853
0.874798187,0.598926222,0.865355223,0.92261392,0.580084491,0.912417889,0.583398078
0.87694969,0.590165887,0.865355223,0.922467312,0.580129852,0.91128749,0.583742914
0.867154876,0.589654731,0.865355223,0.922309177,0.58016053,0.910073844,0.583933687
0.867489335,0.602795459,0.865355223,0.9221367,0.580210919,0.908751422,0.584313892
0.874847495,0.603083376,0.865355223,0.92197683,0.580282211,0.907588883,0.584890028
0.874150327,0.602929828,0.865355223,0.921827907,0.58035349,0.906565324,0.58545042
0.874132632,0.603747574,0.865355223,0.921678331,0.580425587,0.905562371,0.586003751
0.878340827,0.610921918,0.865355223,0.921535796,0.580509992,0.904655253,0.586663574
0.882908497,0.617356294,0.865355223,0.921407471,0.580615475,0.903911925,0.587513463
0.883231307,0.618520669,0.865355223,0.921287219,0.580732545,0.903267227,0.588454587
0.887815904,0.625086352,0.865355223,0.92117504,0.580861371,0.902718371,0.589486156
0.888153927,0.625371821,0.865566226,0.921070934,0.581000538,0.902262628,0.590591777
0.887520393,0.624130991,0.865566226,0.92096669,0.58113777,0.901816411,0.591648422
0.883262527,0.618824019,0.865355223,0.920855103,0.581264302,0.901308344,0.592571113
0.883262527,0.618980897,0.865355223,0.920737187,0.58138236,0.900750141,0.593385609
0.884523745,0.632355087,0.865355223,0.92062162,0.58152127,0.90022871,0.594384187
0.892041516,0.632273132,0.865355223,0.920520183,0.58168059,0.899859187,0.595557457
0.888518519,0.627073456,0.865566226,0.92042533,0.581831127,0.899562878,0.596612748
0.887837207,0.625957656,0.865355223,0.92032418,0.581971287,0.899210711,0.597537719
0.883611111,0.620603269,0.865566226,0.920215651,0.582100861,0.898793537,0.598334009
0.882570314,0.619253828,0.865357311,0.920099203,0.582219514,0.898307808,0.599001984
0.879057778,0.615424766,0.86894171,0.919975978,0.582329673,0.897766681,0.599569204
0.882277732,0.619603845,0.865546129,0.919852681,0.582440035,0.897237767,0.600124292
0.878001089,0.61398011,0.86555599,0.919728114,0.582547786,0.89670887,0.600639867
0.876963624,0.61248992,0.865355223,0.919595603,0.582644041,0.896114145,0.601029467
0.873053182,0.608302884,0.865369021,0.919455748,0.582731091,0.895461289,0.601319211
0.876601307,0.613723504,0.865546132,0.919315763,0.582819803,0.894823025,0.601619071
0.876252723,0.613697705,0.865355223,0.919181235,0.582916697,0.894253989,0.601993093
0.875898693,0.61369545,0.865355223,0.919046027,0.583013243,0.893691688,0.602355112
0.875550109,0.613697432,0.865355223,0.918910142,0.583109486,0.893135913,0.602705929
0.875201525,0.613697938,0.865355223,0.918773589,0.583205431,0.892586548,0.603045932
0.874847495,0.613672057,0.86536814,0.918636363,0.583301036,0.892043308,0.603375026
0.874498911,0.613646177,0.865566226,0.918498465,0.583396259,0.891506006,0.60369314
0.874498911,0.613672057,0.865566226,0.918360453,0.583491184,0.890979933,0.604001413
0.879057734,0.620809677,0.865355223,0.918230024,0.583597045,0.89054064,0.604410943
0.880335272,0.633978944,0.865355223,0.918109157,0.583734423,0.890205203,0.605121878
0.888867102,0.635372489,0.865355223,0.918004053,0.583894209,0.890031856,0.606036055
0.888560746,0.63457103,0.865355223,0.91791218,0.584054422,0.889991089,0.606931111
0.885010893,0.629213852,0.865566226,0.917814547,0.584204474,0.889891942,0.607703229
0.875550109,0.615529198,0.865355223,0.917696815,0.584324191,0.889594635,0.608156958
0.874520154,0.614078017,0.865355223,0.917563,0.584419795,0.889144272,0.608362556
0.86863056,0.595079768,0.865355223,0.917418752,0.584483027,0.88860082,0.608245517
0.860130719,0.593913281,0.865355223,0.917252389,0.584514436,0.887851628,0.607820225
0.859419491,0.594774768,0.865355223,0.917072101,0.584545269,0.886983148,0.607403372
0.862587146,0.59981316,0.865355223,0.916896232,0.584585257,0.886179525,0.607090662
0.861546187,0.599369768,0.865355223,0.91672425,0.584632327,0.885433652,0.606858692
0.860840358,0.598955501,0.865355223,0.916550068,0.584677903,0.884683835,0.606620633
0.86569986,0.606900318,0.865355223,0.916382946,0.584735147,0.884021453,0.606506408
0.870943588,0.626291296,0.865355223,0.916232194,0.584835084,0.88353582,0.606818499
0.879057734,0.627250673,0.865566226,0.916102865,0.584966623,0.883271805,0.607435681
0.878766274,0.626219156,0.865566226,0.915986209,0.585097636,0.883136945,0.608032656
0.876183904,0.633969429,0.865566226,0.915865413,0.585238776,0.882961809,0.608715079
0.884662309,0.635131552,0.865566226,0.915754242,0.58539345,0.882883281,0.609514235
0.885010893,0.634846294,0.865566226,0.915657263,0.585549015,0.882943702,0.610302233
0.87854727,0.597579673,0.865566226,0.915550999,0.585645197,0.882907677,0.610485068
0.857679739,0.593907215,0.865566226,0.915402203,0.585676872,0.882450055,0.610029071
0.855619043,0.591849542,0.865566226,0.915217915,0.585699461,0.881651974,0.609498556
0.850321351,0.585025035,0.865566226,0.915022665,0.585708049,0.880764773,0.608847077
0.848945769,0.584259867,0.865566226,0.914817561,0.585704706,0.879801804,0.608098365
0.852735473,0.591511107,0.865566226,0.914616886,0.585711547,0.87890596,0.607473129
0.857624289,0.611044477,0.865566226,0.914430452,0.585760373,0.878172051,0.607281491
0.86538671,0.611610107,0.865566226,0.914264444,0.585840568,0.877656511,0.607406638
0.86538671,0.611610107,0.865566226,0.914111131,0.585921398,0.877276975,0.607536662
0.86538671,0.611586236,0.865566226,0.913958299,0.586001938,0.876909178,0.607662295
0.865038126,0.611584227,0.865566226,0.913805399,0.586082184,0.876547367,0.607783642
0.865362547,0.612254243,0.865566226,0.913652941,0.586163226,0.876196374,0.607911566
0.869591503,0.618926896,0.865566226,0.913508102,0.58625553,0.875926662,0.608149098
0.869945534,0.619084637,0.865355223,0.913370906,0.586358257,0.875736175,0.608484923
0.86897929,0.617389177,0.865566226,0.913233179,0.586458249,0.875542111,0.608786577
0.864763568,0.610699952,0.865566226,0.913087758,0.586544779,0.875273905,0.60894922
0.860484749,0.604835309,0.865566226,0.91292947,0.586611348,0.874882615,0.60891267
0.859782135,0.604624669,0.865566226,0.912763867,0.58666818,0.874426385,0.608783289
0.859433551,0.604398022,0.865566226,0.912597134,0.586724148,0.873968009,0.608651147
0.857011166,0.594836153,0.86556213,0.912426578,0.586764589,0.873480956,0.6083717
0.846941588,0.578915854,0.865566226,0.912236966,0.586764938,0.872815764,0.607706783
0.839366904,0.587042143,0.865355223,0.912020277,0.586753063,0.871898256,0.606941888
0.850042205,0.592972445,0.865566226,0.91180913,0.58676327,0.871057085,0.606418058
0.844042698,0.58406004,0.865566226,0.911605978,0.586768769,0.87031425,0.605864308
0.842395403,0.598500216,0.865369849,0.911391471,0.58678292,0.869476126,0.605413182
0.853434794,0.601530125,0.865355223,0.911192367,0.586824425,0.868809187,0.605246207
0.858660179,0.609129543,0.865566226,0.911019395,0.58688247,0.868414435,0.605248794
0.863242487,0.616475219,0.865566226,0.910862348,0.586963772,0.868183582,0.605482446
0.867843137,0.62294548,0.865566226,0.910720196,0.587066487,0.868101896,0.605922552
0.868540305,0.623358337,0.865355223,0.910586798,0.587179675,0.868104675,0.6064555
0.867864374,0.622080391,0.865566226,0.910453852,0.587291152,0.868107696,0.606958584
0.864335512,0.616558735,0.865355237,0.910314729,0.587391614,0.868045591,0.607340941
0.864335512,0.616816058,0.865355223,0.910170507,0.587483505,0.867930828,0.607630051
0.864983562,0.618250724,0.865566226,0.910027755,0.587577762,0.867829639,0.607936387
0.868607827,0.623029404,0.865355223,0.90989215,0.587681467,0.867797656,0.608329344
0.865038126,0.617538095,0.865566226,0.909757056,0.58778373,0.867767507,0.608699125
0.865038126,0.617692755,0.865355231,0.909616788,0.587877302,0.86768308,0.608974929
0.864362757,0.616462045,0.865566226,0.9094759,0.587968893,0.867590819,0.609225559
0.860822578,0.611607357,0.865566226,0.909328843,0.588050653,0.867436214,0.609374319
0.864689543,0.618027939,0.865355223,0.90918276,0.588134612,0.867291445,0.609542695
0.865038126,0.618308602,0.865566226,0.909043746,0.588228817,0.867216352,0.609809506
0.865038126,0.618464295,0.865566226,0.908905715,0.588323412,0.867148974,0.610074813
0.865038126,0.618642935,0.865566226,0.908768117,0.588418234,0.86708368,0.610337084
0.865038085,0.618826699,0.865777229,0.90863095,0.588513327,0.867020405,0.610596848
0.860484749,0.611613063,0.865566226,0.908487073,0.588597097,0.866888664,0.61073985
0.860130719,0.611611674,0.865380768,0.90833595,0.588669288,0.866685099,0.61076684
0.860130719,0.611635988,0.869574531,0.908184746,0.588741289,0.866482355,0.610793349
0.859144546,0.610347036,0.865566226,0.90803247,0.58881108,0.86627063,0.610799478
0.854874728,0.60426694,0.865566226,0.907872428,0.588869096,0.865984163,0.610691446
0.855173635,0.605437789,0.869574531,0.907706661,0.58891923,0.865645143,0.610510829
0.858043613,0.609861313,0.869363716,0.907546383,0.588977981,0.86536562,0.610422322
0.854471564,0.605395316,0.869363716,0.907385507,0.589036481,0.865083885,0.610335896
0.858028322,0.611019806,0.865355223,0.907225112,0.589096614,0.864810628,0.610270061
0.858028495,0.611043226,0.865566226,0.907070798,0.589165417,0.864600837,0.610293615
0.862587146,0.618388693,0.865549686,0.906924119,0.58924556,0.864468043,0.610430409
0.862272874,0.617133152,0.865566226,0.906784555,0.589335003,0.864405001,0.610657161
0.858382353,0.611405779,0.869296788,0.906638835,0.589413215,0.864278877,0.610768899
0.858028322,0.611429572,0.86571648,0.906486915,0.589482235,0.864091007,0.610788967
0.858028322,0.611406051,0.865566226,0.906334917,0.58955104,0.863903472,0.610808419
0.857679739,0.611406197,0.865566226,0.906182848,0.589619592,0.863716347,0.610826908
0.858405674,0.612885598,0.869152713,0.906031849,0.58969025,0.863540847,0.610867707
0.861897793,0.618279528,0.865355223,0.905887938,0.589771465,0.863436013,0.61101355
0.856977026,0.610243938,0.865355223,0.905742238,0.589848283,0.863312326,0.611114025
0.852772331,0.604216368,0.865566226,0.905582684,0.589902804,0.863051328,0.610993887
0.853126462,0.605527648,0.865566226,0.90541759,0.589949758,0.862738849,0.610804521
0.855988545,0.609857327,0.865566226,0.905258059,0.590005411,0.862485779,0.610708258
0.851721133,0.603750717,0.865566226,0.905096824,0.590058102,0.862218801,0.61058749
0.852038962,0.604939008,0.865566226,0.904929901,0.590102915,0.861898997,0.610394389
0.855577342,0.610733629,0.865566226,0.904769549,0.590158539,0.861648726,0.610315261
0.855577342,0.610733908,0.865566226,0.904615249,0.590223077,0.861460923,0.610328207
0.860484749,0.618203064,0.865566226,0.90446913,0.590299126,0.861354828,0.610456276
0.860484749,0.618359785,0.865566226,0.904331166,0.590386898,0.861327914,0.610698329
0.861508428,0.620075717,0.869574531,0.90419524,0.59047733,0.861317665,0.610961856
0.866046734,0.62758695,0.865355223,0.904068463,0.590581951,0.861393757,0.611359942
0.870989796,0.635101008,0.865566226,0.903956954,0.590709808,0.861614136,0.6119781
0.873881346,0.62444636,0.865566226,0.903858082,0.590832338,0.861948871,0.612528564
0.863277003,0.634705978,0.865566226,0.903747423,0.590953865,0.862153964,0.61305589
0.87695002,0.643261075,0.865355223,0.903641925,0.591104518,0.862400173,0.613857899
0.879269875,0.624364108,0.865566226,0.90356184,0.591238479,0.862886117,0.614475149
0.865339364,0.623425076,0.865566226,0.903463796,0.59134091,0.863177455,0.614766517
0.869231689,0.629964701,0.865355223,0.903350317,0.591451804,0.863304529,0.615135492
0.873788898,0.636559059,0.869574531,0.903250445,0.591582948,0.863558354,0.615696188
0.872745018,0.624007369,0.865355223,0.903156397,0.591704338,0.863858666,0.616147402
0.865740741,0.623668317,0.865355223,0.903050021,0.59180513,0.864025214,0.616385288
0.86538671,0.623826053,0.865566226,0.902932439,0.591905322,0.864072804,0.61661301
0.864736483,0.622465531,0.865566226,0.902813651,0.592003313,0.86410339,0.616815086
0.861181917,0.617254668,0.865566226,0.902688641,0.59209069,0.864067997,0.616909276
0.860833333,0.617254668,0.865566226,0.902557901,0.592169622,0.863973332,0.61691996
0.860833333,0.617228787,0.865693862,0.902427025,0.592248264,0.863876204,0.616929913
0.860484749,0.61722904,0.865566226,0.902296013,0.59232662,0.863776689,0.616939162
0.85984411,0.615938645,0.86572739,0.90216386,0.592402707,0.863664952,0.616928171
0.856242531,0.611414258,0.865355223,0.902025469,0.592469436,0.863491061,0.616827587
0.859782135,0.616995135,0.869363716,0.901887414,0.592537612,0.863321589,0.616746454
0.859433551,0.61699455,0.869363716,0.901754797,0.592614326,0.863206714,0.616754137
0.859433551,0.616971241,0.865566226,0.901622049,0.592690763,0.86309,0.616761213
0.859433551,0.616996806,0.865355227,0.901489718,0.592766962,0.862976897,0.616768106
0.858361675,0.615695983,0.865812504,0.901356121,0.592840923,0.862850714,0.616755061
0.855197523,0.611283487,0.865355223,0.901216299,0.592905692,0.862662918,0.616654056
0.859377355,0.61814241,0.865566226,0.901078509,0.592974094,0.862496641,0.616594013
0.86293573,0.623773413,0.869363716,0.900953287,0.59306187,0.862455188,0.616728999
0.862637467,0.622924055,0.869363716,0.900833571,0.59315687,0.86246544,0.616933765
0.859802956,0.618810808,0.865566226,0.900709317,0.593243789,0.862426922,0.617055443
0.86293573,0.624109485,0.869363716,0.90058592,0.593332294,0.862394208,0.617191692
0.863284314,0.624316681,0.869363716,0.900468371,0.593429157,0.86241635,0.617408882
0.86396566,0.625571034,0.865566226,0.900352805,0.593528008,0.862453736,0.617641958
0.86715544,0.630118783,0.869574531,0.900243674,0.593635649,0.862549838,0.617957562
0.862998971,0.62355151,0.869574531,0.900133368,0.593739784,0.862628016,0.618232168
0.860120047,0.619284266,0.865688946,0.900012375,0.593826601,0.862594964,0.618330711
0.863638344,0.625113297,0.865566226,0.899892763,0.593915596,0.862572824,0.61845036
0.862963527,0.623956488,0.869213477,0.899777987,0.594011638,0.862595346,0.618638571
0.859782135,0.618621442,0.869574531,0.899657523,0.594097198,0.862557531,0.618720554
0.860103415,0.619735153,0.865512214,0.899532951,0.594175869,0.862476649,0.618734713
0.862951156,0.624063245,0.865443231,0.89941374,0.594262828,0.862447283,0.618832599
0.859433551,0.61877309,0.865355223,0.899293852,0.594348005,0.862408465,0.618912577
0.859433551,0.618773791,0.869363716,0.899168823,0.59442462,0.862316443,0.618908273
0.859079521,0.618750716,0.869363716,0.899043632,0.594500959,0.862221792,0.618903757
0.859079521,0.618749448,0.869363716,0.898918278,0.59457702,0.862124594,0.618899003
0.858730937,0.618774568,0.865355223,0.89879277,0.594652881,0.86202501,0.618894765
0.858730937,0.618773588,0.869363716,0.898667109,0.594728541,0.861923116,0.618891032
0.858086875,0.617544726,0.869363716,0.898540833,0.594802035,0.861814413,0.618868394
0.85417756,0.611845616,0.869363716,0.898407811,0.594864433,0.861638648,0.618739305
0.853165777,0.598945269,0.869363716,0.898267488,0.594897465,0.861392208,0.618326545
0.844716776,0.597489489,0.865355223,0.898112768,0.594907879,0.861007069,0.617704516
0.844981334,0.607665497,0.869363716,0.897945698,0.594931936,0.86050726,0.617236598
0.851721133,0.610296541,0.865566226,0.897790136,0.594976003,0.860131243,0.616981232
0.851372549,0.610065939,0.865355223,0.897645087,0.595023697,0.859865705,0.616770891
0.851372549,0.609883347,0.869363716,0.897499945,0.595070593,0.85960299,0.616560665
0.851338728,0.61075768,0.865777229,0.897355206,0.595118427,0.859347878,0.616367641
0.854574366,0.615070411,0.865826857,0.897215942,0.595174246,0.859150177,0.616260813
0.850669935,0.609498158,0.869375647,0.897076066,0.595227914,0.858948249,0.616137808
0.850321351,0.60929863,0.869363716,0.896929959,0.595272363,0.858686788,0.615929341
0.849972767,0.609111641,0.869363716,0.896783216,0.595316065,0.858422632,0.615721344
0.849969236,0.608928256,0.869574531,0.896636382,0.59535905,0.858161201,0.615514052
0.849618736,0.608675557,0.865355223,0.896489453,0.595401215,0.857902381,0.615306428
0.849270153,0.608494682,0.865355223,0.896341888,0.595442569,0.857640756,0.615098521
0.848921569,0.608260735,0.869363716,0.896193693,0.595483142,0.85737644,0.614890629
0.848903335,0.609207642,0.869363716,0.896045387,0.595524706,0.857114627,0.614700194
0.852772331,0.615063424,0.869363716,0.895903586,0.595576809,0.856920469,0.614620863
0.852772331,0.615038343,0.869574531,0.895768298,0.595637893,0.856792157,0.614634164
0.852423747,0.615038064,0.865355223,0.895632887,0.595698745,0.856662422,0.614646662
0.852423747,0.615038064,0.865355223,0.895497354,0.595759406,0.856531309,0.614658769
0.852423747,0.615038347,0.865355223,0.895362247,0.595819877,0.856404251,0.614670506
0.852423747,0.615063945,0.869363716,0.895227563,0.595880199,0.856281124,0.61468228
0.852423747,0.615063945,0.869363716,0.895093302,0.595940372,0.856161805,0.614694086
0.852423747,0.615062377,0.869363716,0.894959461,0.596000354,0.856046178,0.614705503
0.852075163,0.615038064,0.865355223,0.894825494,0.596060107,0.855928735,0.614716166
0.852075163,0.615012183,0.869363716,0.894691401,0.596119594,0.855809534,0.614725723
0.852075163,0.615038064,0.869363716,0.894557728,0.596178895,0.855694021,0.614734984
0.852075163,0.615038064,0.865355223,0.894424474,0.59623805,0.85558208,0.614744359
0.852772409,0.61624956,0.869363716,0.894292732,0.596298919,0.855484386,0.614772181
0.855936542,0.621126829,0.869363716,0.894167459,0.596369147,0.855449435,0.614893314
0.852075163,0.615166837,0.869363716,0.894041485,0.596437456,0.855404781,0.614993953
0.852737823,0.616538728,0.869363716,0.89391089,0.596498356,0.855312036,0.615020519
0.856927856,0.623599724,0.869363716,0.893788315,0.59657229,0.855297213,0.615176689
0.860833333,0.629522314,0.869363716,0.893678821,0.596666354,0.855408057,0.615528835
0.861181917,0.629881522,0.869363716,0.893576342,0.596769976,0.855581266,0.615967246
0.860861174,0.628754608,0.869363716,0.893474229,0.596872068,0.855749548,0.616380221
0.857679739,0.623543155,0.869363716,0.893366943,0.5969639,0.855858458,0.616682391
0.857679739,0.623695894,0.869574531,0.893255004,0.59704751,0.855914795,0.616896974
0.85901155,0.637044926,0.869363716,0.893145505,0.597152033,0.855989988,0.617313742
0.865800496,0.636547629,0.869363716,0.893049085,0.597276384,0.856188452,0.617916388
0.862587146,0.631404574,0.869363716,0.892958576,0.597391498,0.856436079,0.618413156
0.862620972,0.630664336,0.869363716,0.892863364,0.597497025,0.856626871,0.618803565
0.861631855,0.635554342,0.869363716,0.892766952,0.597608729,0.856796986,0.61924608
0.868191819,0.640090617,0.869363716,0.89267958,0.597734866,0.857047999,0.619820696
0.869430122,0.627737125,0.869363716,0.892604712,0.597848348,0.857411858,0.620256634
0.861112936,0.627821066,0.869363716,0.892518977,0.597942231,0.857654978,0.620489323
