Voltage_V,Current_A,Temperature_C,SOC,Capacity_Ah,Power_W,Energy_Wh
0.748738031082636,0.662900680478228,0.496413763571203,0.718280267085214,0.599413433953975,0.697432877725037,0.603965691853978
0.749803119689454,0.662900680478228,0.496413763571203,0.718377473398733,0.59961257237913,0.699036351600419,0.605788703269781
0.751133139630437,0.66278465190645,0.496413763571203,0.718478131138671,0.599810904201563,0.700627269334116,0.607553529702305
0.750417214237803,0.660658511027787,0.496200650514238,0.718579436254092,0.600005097452112,0.702178473638511,0.609229087448971
0.751154684095861,0.660658511027787,0.496413763571203,0.718680457397901,0.600195347083668,0.703682028400291,0.610819932352498
0.752164232414618,0.660655466268152,0.496413763571203,0.718783901580056,0.600384995190061,0.705166094222108,0.612361521223175
0.752903050108933,0.66063526922026,0.496200650514238,0.718889763314145,0.600574011982357,0.70663129479324,0.613855065303889
0.753954248366013,0.660635142296113,0.496393077452638,0.718998100338129,0.600762404016919,0.708078857834697,0.615302095872178
0.754656862745098,0.660632630130415,0.496626876628168,0.719108848108952,0.600950200989209,0.709508768989805,0.616704325230657
0.755436222482385,0.66067360700658,0.496308620740546,0.719221572731285,0.601137469230231,0.710917369943238,0.618063774919813
0.756857324451309,0.661432380185357,0.494361679750691,0.719337394832976,0.601325404348192,0.712316432213007,0.619393542486287
0.757257993060168,0.66124383131512,0.492578298875152,0.719455710784057,0.601513644278269,0.713700393907892,0.620690996162719
0.757426112216294,0.660655896739778,0.492365375927962,0.719574547666498,0.601700075976697,0.715050343130368,0.621936306926629
0.758126020058541,0.660658511027787,0.492365375927962,0.7196943731534,0.601885004922995,0.716371960095239,0.623134044278087
0.758513071895425,0.660632630130415,0.492365375927962,0.719815527503424,0.602069317318738,0.717669507269046,0.62429437267158
0.759210239651416,0.660658511027787,0.492365375927962,0.719938002250996,0.602253051587656,0.718943686813623,0.625418809110959
0.759912854030501,0.660654925419892,0.492365375927962,0.720062288161958,0.602436244509604,0.72020010213233,0.626508808652511
0.760261437908497,0.660414425908352,0.492578298875152,0.720187832859314,0.602618480009134,0.721433911418718,0.627561316601401
0.760261437908497,0.659907679344835,0.492578298875152,0.720313530460591,0.602798971964885,0.722634947097023,0.628569710635461
0.760261437908497,0.659593777515452,0.492578298875152,0.720438833790203,0.60297761072642,0.723798831639756,0.629534220050376
0.759951564111821,0.658742389025738,0.492578298875152,0.720563258099214,0.603153861592913,0.724921921629056,0.630450871978304
0.745975891397302,0.633108534542911,0.492554646314089,0.720664887620963,0.603288021909666,0.725789327119069,0.630929541008871
0.679921452453484,0.536089198827639,0.492365375927962,0.720640684412825,0.603229400231414,0.725392132489004,0.629496413588889
0.616537020136267,0.475342429425479,0.492578298875152,0.720413553728619,0.602923532470072,0.723005284812913,0.625667559946218
0.584956446551316,0.45783118674298,0.488743024288877,0.720038198622524,0.602495889406757,0.719223512045827,0.620746781416374
0.723671927228762,0.662614149430083,0.488529911231911,0.719832044207144,0.602363292339144,0.717215698970551,0.618874614269026
0.672906799521362,0.517684090257515,0.488743024288877,0.719764471965955,0.602324980533097,0.716630258527525,0.617986060534068
0.586302295000313,0.458363788224479,0.492365375927962,0.719481670200233,0.601966456095471,0.713938328507499,0.6139659964555
0.603392603955269,0.517938515728033,0.492365375927962,0.719090734007629,0.601609455254173,0.710254540030449,0.610074218360396
0.627560184554789,0.53349602973635,0.492578298875152,0.718765730206527,0.601371406661165,0.707322807188032,0.607464840154473
0.624704784823985,0.527681371890466,0.492578298875152,0.718475170454149,0.601149384800989,0.70481138081428,0.605086862608484
0.631254368869767,0.543236241213467,0.492365375927962,0.718191315806466,0.600943335255353,0.702434774675908,0.602933086998881
0.598989585329336,0.484816024884725,0.492365375927962,0.717868021492796,0.600670704834065,0.699733964334836,0.600182965283781
0.603046105675804,0.518134606864326,0.492365375927962,0.71750150126551,0.600359561815246,0.696680419814749,0.597129682744823
0.661235378729597,0.604081986563276,0.492578298875152,0.717233752889884,0.600236443621505,0.694684040892729,0.596015448238625
0.716726997010628,0.662612479431547,0.492365375927962,0.717145133968563,0.600340301180511,0.694507636919375,0.597170216761979
0.735759860350824,0.662900680478228,0.492384340330469,0.717173672299957,0.600536080335218,0.695489306925954,0.599198972372402
0.738591706876145,0.662926561375601,0.492578298875152,0.717236412285778,0.6007317379811,0.69677877731799,0.601169831014783
0.741050548765832,0.662926561375601,0.492365375927962,0.717307253044048,0.600926822503767,0.698110188389098,0.603080126190509
0.74314700082708,0.662926561375601,0.492365375927962,0.717385015821129,0.601121295111021,0.699470868980671,0.604931331002528
0.732228676530011,0.637366275054409,0.492553982449532,0.717448699039277,0.601275070654023,0.700653018560453,0.606329950431818
0.699901950192048,0.594959941487868,0.492365375927962,0.717444359817458,0.601321769487679,0.701129760645606,0.60663411540093
0.725442754215077,0.660205175679425,0.492365375927962,0.717429391613085,0.601404140868866,0.70148680281477,0.60728210485434
0.731478090186083,0.638306102240301,0.492365375927962,0.717463992295573,0.60155423513965,0.702321166530005,0.608580454673728
0.74016481264466,0.66258142227232,0.492365375927962,0.717521573553213,0.601707585363035,0.703357416866253,0.609875394902068
0.748391223819304,0.662926561375601,0.492365375927962,0.717605499641488,0.601899067682864,0.704623196756478,0.611511066480031
0.749488017429194,0.662904448698694,0.492365375927962,0.717703784381302,0.60209045599955,0.705994018207443,0.613101138532306
0.750539215686275,0.662926561375601,0.492365375927962,0.717805129603356,0.602281243994596,0.70735565807851,0.614642025549155
0.751590413943355,0.662900680478228,0.492365375927962,0.717909454199189,0.602471427641183,0.708707695188645,0.616135190670366
0.752641612200436,0.662900680478228,0.492388109426396,0.718016748823493,0.602660974154886,0.710050426576047,0.61758176805632
0.753692810457516,0.662926561375601,0.492365375927962,0.718127004160273,0.602849966713967,0.711384140090754,0.618983999348999
0.754395424836601,0.662926561375601,0.492365375927962,0.718239664226782,0.603038407055997,0.712703723379025,0.620343256287603
0.755359477124183,0.662399646319536,0.492365375927962,0.718354584806186,0.603225429944364,0.714008265700301,0.621652318476598
